Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.10370636,92.32685852,94.74469757,96.62906647,,93.33640289,93.23616028,80.43602753,80.05667877,92.1519928,88.28202057,,,89.34573364,92.05428314,94.94132996,96.42764282,94.97048187,100.125618,104.7133179,93.13488007,,85.89755249,85.88350677,86.00588989,,,83.15068054,86.47232819,87.25035858
American Samoa,ASM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.91641998,90.75785828,91.33998871,91.55567169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,84.66300964,59.85383987,85.40326691,81.50588989,87.21257019,89.53083038,75.59618378,,,,,,,,,,,,,,97.57929993,,,,,,,,79.66178131,,,,,,,108.2447205,118.1270523,116.0428467,112.7958298,110.9229431,109.5244293,,106.9801331,108.2302322,,109.2086868,111.1960373,,
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,81.09338379,,,,,,,,,,,,,,,,,,,,,,,134.3547516,132.6182709,143.2338715,148.6360016,152.9359741,,,,,,,,,,,,,,,,,,157.1676636,153.0131989,150.3114777,132.7728882,140.6460419,
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,88.6934433,,,,,90.73838043,,,,,92.38188934,91.18524933,92.10241699,91.97628784,93.78588867,97.10359192,97.88426208,98.55265045,99.04705048,101.1708984,102.7996521,104.8058701,106.293541,106.8246384,106.5847092,105.6503296,105.1229706,97.74472809,98.44409943,98.69606018,98.95749664,99.02117157,99.47920227,99.52355957,100.3533478,100.3299637,99.70886993,99.42073059,99.64984894,98.80721283,98.06147003,97.84332275,99.19738007,99.66307831,100.3209991,100.9630203,100.4552078,99.95783997,100.1937027,
Azerbaijan,AZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,92.82273865,,,,,96.04173279,,,95.63848114,91.71736908,91.17508698,91.94464874,91.30049133,87.71376038,85.37412262,75.49916077,73.84934235,,,,,,,,,,,,,,,,,,,,,94.48007965,94.77548981,94.09343719
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,1.78828001,1.856379986,1.396550059,1.733659983,2.107059956,2.279020071,2.256910086,2.404730082,2.524650097,2.569639921,2.936439991,3.12432003,3.023770094,3.223949909,3.575459957,3.827490091,4.229710102,4.449779987,4.896409988,5.220759869,5.862649918,6.241630077,6.918029785,,,,,,,,10.10021973,10.43820953,10.5594101,11.96858978,12.98392963,14.13834,15.08487034,,20.12478065,23.29063034,26.12249947,28.71599007,33.41146851,39.4112587,44.34693146,47.47816849,49.25442886,48.46501923,45.09125137,
Belgium,BEL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,81.9464798,83.66767883,84.2145462,84.60318756,83.93174744,83.64763641,84.80814362,86.90569305,88.10341644,88.9119873,90.09131622,92.08065033,92.39891815,95.30458069,97.74851227,99.40010071,99.75166321,100.6717682,101.0885162,101.3893738,101.6770477,102.7464905,141.3999176,144.5062866,146.5032959,146.3620148,,,141.857254,144.8762817,153.801239,155.9069672,158.6302795,153.4053345,159.8901367,161.0192108,159.514267,158.7434082,156.6383667,156.8615265,156.6331635,157.7947693,160.9192352,162.2993469,163.9347229,161.0331573,158.5418549,155.9610748,156.0806122,
Benin,BEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,4.310450077,5.206890106,6.415170193,7.171189785,8.333230019,8.67385006,9.254899979,10.13947964,10.90758991,12.41924953,15.45168972,18.4874897,21.22417068,20.14871979,18.9919796,16.34087944,15.1324501,,,,,,,,,,,,21.00428963,21.83777046,23.6702404,25.66651917,27.0311203,28.8885994,,,,,,,49.12759018,,55.96561813,56.23654175,58.8467598,59.04251862,,,,47.50183105
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,1.283669949,1.317170024,1.401350021,1.62816,1.70472002,1.742269993,1.909659982,2.003109932,2.13312006,2.484339952,2.643610001,2.951489925,2.991329908,3.212879896,3.806230068,4.513770103,5.157660007,5.805190086,6.606040001,6.891890049,7.229269981,7.477809906,7.934559822,8.290249825,,,,,9.793089867,10.42247963,10.63871956,,12.07507038,13.25078964,14.29878044,15.04074955,16.16699028,18.91509056,20.29426003,21.90269089,23.83592987,25.93309021,28.36595917,30.35403061,33.71873093,35.78715134,38.11724854,40.70972824,41.31110001,40.56293869
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,20.75938034,,,17.8205204,17.55979919,,17.23557091,18.99373055,16.85020065,,20.3182106,20.91304016,20.56513977,20.22071075,20.62133026,20.52153015,20.37590027,20.90838051,,,,,,,,45.16392136,48.33118057,49.76398849,51.03987122,52.19578934,51.93294144,48.3519783,46.96282959,47.52978134,48.30105972,46.24111938,49.99824142,51.63769913,52.43136978,55.20996857,60.16873932,,65.62918854,71.41584015,69.66316986,72.69059753,72.55812836,74.3600769
Bulgaria,BGR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,89.79611206,90.79490662,92.04534912,93.62368774,94.94631958,90.71848297,93.55718231,92.06024933,89.434021,89.71346283,90.16822052,90.96820068,91.78655243,91.98879242,93.26184845,98.88510895,100.026123,101.7010574,102.2375107,98.79859161,97.70150757,95.78276825,92.86282349,90.05886078,91.73722839,92.63237762,92.24411774,91.69548798,91.94560242,92.78795624,93.85347748,95.29589081,86.75478363,88.74053955,89.22805786,89.74011993,90.23805237,89.43395996,88.74194336,90.22619629,93.75525665,94.69573212,101.4531631,104.1487808,102.2722702,99.67707825,98.18347168,96.82090759,92.39259338,
Bahrain,BHR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,50.62672043,50.37171173,51.70991898,55.08573914,58.61901093,60.37620163,61.65148163,65.87055969,68.42624664,58.99552155,64.28224945,70.33316803,84.11666107,85.50047302,92.26914215,97.39945221,94.31079865,91.6904068,90.40003967,86.93154144,99.43728638,98.49221802,101.8405838,105.1617432,106.1283569,104.2143173,97.35269928,96.02433777,94.61630249,97.56947327,97.96576691,94.30005646,94.26097107,95.3710022,96.20007324,96.39720917,,91.79231262,91.98146057,92.85565186,95.29779816,91.67199707,96.67333984,98.94239807,102.1602402,103.8538437,102.2033768,98.59906769,97.11241913,
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,90.76348877,90.73925018,90.3444519,98.64115906,106.1096497,106.199913,,,,95.87312317,90.34744263,89.36834717,89.1701889,94.71453094,86.11534119,86.3056488,92.80970001,,,85.73209381,87.17424011,95.86184692,95.88069153,89.80233765,86.8323822,,82.01864624,,77.5308075,,,91.8791275,,86.17588806,88.45793152,89.68250275,93.1100235,92.15827942,90.24461365,89.35462952,84.98634338,85.76167297,76.89482117,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,90.10762787,91.85532379,94.02249908,96.5411377,97.27603149,97.65984344,97.70339203,97.37461853,97.38752747,98.25019836,99.18878937,99.80648041,100.449707,100.7717819,100.749649,100.4003677,100.3010635,99.5668869,98.80796814,97.34259796,93.85092926,93.12220764,92.19728851,93.05457306,94.40019989,95.76133728,95.49623871,86.66413879,,,,,,,,,,111.9255905,110.7479019,108.225441,107.3914185,107.2134399,105.4282608,105.52314,105.4690018,104.7959213,103.5134583,102.4395294,,
Belize,BLZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,54.2193718,53.01934814,52.45795822,,,,57.82928085,60.58060074,,,,60.75178146,,,68.38514709,67.20717621,,,,64.13491058,67.98631287,70.59146881,,76.94431305,78.25524902,76.46658325,76.66667175,75.31014252,74.79151154,74.39433289,75.30957794,75.951828,78.31773376,80.07402802,79.76219177,80.65795135,87.00610352,84.04007721,85.37245941,86.38567352,85.24632263
Bermuda,BMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,80.01499939,78.71224213,83.39795685,78.47509766,80.08178711,81.33535767,91.26756287,90.36186218,92.46045685,97.41995239,,,,,,,,,,,,,,,,,,,,,77.20662689,76.41445923,77.408638,79.44094849,78.70262909,75.16220093,,,,77.37303162,76.69093323,76.49401855,77.01531219,76.77734375,76.95237732,,,,,
Bolivia,BOL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.07554054,28.96980095,32.01828003,32.92008972,,38.39004898,,,,,,,,,,,,,,,,,,,,,,,71.77848816,77.18572998,72.90833282,75.85266876,80.58419037,83.30819702,86.09528351,87.01776123,86.1677475,85.63527679,85.01277924,83.46188354,88.7091217,86.06030273,88.13147736,89.89794922,90.38321686,91.36424255,91.42639923,90.29644775,89.72425079,89.98072052,
Brazil,BRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9942169,101.8686676,102.3710327,101.2919922,,95.16999817,96.72012329,96.66548157,,95.26338196,93.42028809,102.6035767,101.3885269,100.6081696,102.0632629,101.3137894,105.0091095,103.9523773,
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,77.87153625,79.3868103,80.00110626,76.23114014,81.3264389,78.87657166,79.17449188,84.81466675,85.55158234,89.27213287,88.21746826,86.38356018,87.13195801,88.20533752,91.60414886,,,,86.88609314,85.42652893,,,,,,,,,107.0112686,103.6240768,103.5071182,104.3339233,105.4467697,107.7226486,108.5390015,105.8844376,105.3945084,104.4798431,103.2271423,101.9077988,103.6358871,,,108.123848,107.5281219,106.5098038,106.3274536,103.7039032,102.7071991,104.022522
Brunei Darussalam,BRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,53.93954086,55.07279968,57.26525879,57.04304886,57.59434891,59.54933167,61.09344101,58.82677078,58.78559875,59.65811157,61.07220078,61.75992966,63.46850967,65.9173584,63.9403801,63.59003067,60.77074814,,,,,73.19567108,73.89987183,75.79666138,76.27494812,,,,81.00340271,84.21439362,84.64923096,85.06243896,86.54186249,88.37415314,92.80322266,96.58753204,97.44117737,95.79460907,96.01590729,98.20404053,99.17563629,101.4305496,106.2648315,104.9133072,99.59155273,96.41471863,94.05417633,92.93731689,93.48278046,92.09571838,91.36090851
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,2.337690115,2.677560091,3.206660032,,5.053269863,,,3.90809989,,,,,9.31194973,10.81357002,11.5720396,11.58598995,,,,,,,,,,,,,23.44051933,26.50309944,30.02342987,33.41059875,,,,44.55110168,47.40182877,51.40493011,54.71617126,59.57789993,63.56647873,67.24878693,71.69738007,75.61264801,82.71891785,84.01727295,85.34536743,87.86759949,90.09468079,,
Botswana,BWA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,7.646920204,8.760919571,9.759110451,13.25841045,14.64906025,16.38414955,18.04583931,19.15341949,19.57381058,19.38658905,19.96933937,21.92034912,,21.97135925,26.06399918,29.25621033,31.00276947,32.13695145,31.57074928,36.76126099,40.48437119,49.39302063,49.37147141,54.11481094,53.24406815,60.70906067,,,77.58805084,78.51727295,80.41092682,80.3061676,81.50727081,82.18070221,83.52474976,83.61094666,84.99632263,85.10595703,79.91677094,,,,,,,,,,,,
Central African Republic,CAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,4.433290005,5.426280022,6.145170212,6.707270145,7.139750004,7.961510181,8.38049984,10.03151989,10.36983967,11.90608978,13.54417992,15.80747032,15.61345959,,15.51284981,15.4677,12.99577045,11.64640045,11.18694019,11.84185028,11.93229008,9.962490082,,,,,,,,,12.00319004,12.02468967,,,,,,,13.61705971,,17.62453079,17.39388084,,,,15.03944016,17.13537979,,,
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,96.20948029,95.71112061,94.23075104,92.20983887,91.7469101,90.75224304,90.36446381,89.38469696,88.27030182,87.46263123,88.2752533,92.34300232,94.98457336,98.1000824,99.0982666,99.18464661,99.1088562,99.38040161,99.6363678,99.80230713,101.4082565,102.7138672,104.6062698,105.7663879,105.1524734,105.4769211,,105.6039734,102.3761368,101.9231262,,,,,101.3911896,101.7282486,101.9034882,102.3444366,102.7344437,102.3984833,103.3489609,109.9874878,109.4859924,109.3330994,110.3565292,112.5142822,113.7628632,114.1235123,114.3332672,
Central Europe and the Baltics,CEB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.77005005,77.76735687,78.13027954,79.01822662,79.66362762,80.8682785,81.65866089,83.20742035,84.34501648,85.28562927,86.11077118,87.39859772,88.20052338,88.13249207,88.31049347,89.1533432,90.06757355,90.83101654,91.30867004,91.78324127,91.93476105,88.64237976,86.22960663,87.43997192,87.60260773,87.34558868,88.39425659,89.26119232,88.59390259,90.09951782,91.55702972,93.36798859,95.05838013,95.64990997,92.53244019,93.79387665,94.06640625,94.70500183,95.53383636,95.62156677,96.42926788,96.93920898,97.16927338,102.7793274,102.1882324,101.8686676,101.5701828,101.8662872,101.7527237,98.3546524,
Switzerland,CHE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,92.59860992,93.69322968,94.56681061,94.93768311,94.75923157,94.72370148,95.15155792,95.01213074,94.62441254,94.33315277,94.53829956,94.9091568,95.88945007,97.00785065,98.41751862,99.49246216,101.6720734,101.5583191,101.1149368,,95.87937927,95.85240173,95.62875366,95.33287048,93.70813751,93.78176117,94.41706085,95.45321655,96.02689362,95.91104126,95.88604736,95.60131073,96.11022949,96.41895294,96.48052216,98.89135742,,101.4737091,102.5653763,102.4874268,102.5706787,102.3407822,
Channel Islands,CHI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,44.00851822,50.61660004,55.27780151,58.62472916,59.4472084,58.4725914,58.73205948,60.81887054,62.3155098,64.2509613,64.21063995,64.8862915,65.15561676,69.84864044,72.51904297,75.60778809,77.01825714,,79.89830017,77.61585236,74.06542969,91.53206635,91.36071777,72.64936829,,,,,78.90660858,81.49079132,85.52158356,,88.94139099,91.27256775,92.37825775,93.49674988,93.25523376,92.08820343,91.38500214,88.97956085,90.00818634,90.46907806,89.50108337,99.59391785,100.6820908,101.7809296,101.7775269,101.8314209,102.3675537,103.6651611,
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.47035027,37.04608917,44.73149872,50.87950134,47.62525177,48.3989296,56.38742065,57.27209854,53.9721489,49.88985062,43.23553085,38.99174881,33.14825821,30.2906208,29.72543907,31.0157795,32.632061,34.71899033,36.24217987,36.47568893,36.7201004,38.98485184,42.09880066,44.97417831,46.59412003,50.35079956,54.85623932,57.4666214,,60.46417999,60.25989914,60.08422089,60.28450012,62.14112854,,,71.32845306,76.78765869,81.71283722,85.45140839,88.17340088,,,,,,,,,,
Cote d'Ivoire,CIV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,9.764630318,10.68828964,11.6114502,11.3404398,12.0499897,13.19618988,13.69674969,14.84704971,16.2888298,18.25279999,19.73810959,,19.57319069,19.38722038,19.6604805,,19.12545013,,,,,,,,,,,,24.05761909,,,,,,,,,,,,,,,38.93740082,42.45389175,45.03580856,48.44684982,51.02666092,54.61299133,57.41680145
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,8.170410156,9.109000206,10.16679001,10.97385025,12.12767982,13.31260967,14.67733002,15.86023998,16.59863091,17.15843964,18.19758987,18.69717979,19.87667084,20.80065918,22.22578049,22.42745018,24.40209007,25.3827095,25.81295013,25.89793968,27.32549095,28.17955017,,26.9450798,25.9356308,,24.02065086,24.78827095,26.19422913,27.57543945,32.38817978,28.21961975,29.79597092,26.5544796,27.06101036,23.56108093,32.35641861,36.6680603,40.47853851,,48.31893158,51.58778,53.4063797,57.51034927,59.03208923,60.05815887,,,,
"Congo, Dem. Rep.",COD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,9.55480957,11.11515999,11.81606007,11.8323698,15.28304958,16.95214081,19.2994194,22.00062943,25.13945961,24.80217934,24.50982094,24.37879944,24.27659035,24.18214989,24.08056068,23.97595024,23.95644951,25.29339027,,,,22.79243088,24.35872078,25.77139091,27.99794006,,,,,,,,,,,,36.59730148,39.44591141,41.50389862,41.21020889,43.32061005,43.22605896,42.90813828,45.50178909,46.16579056,,,,,
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,17.22747993,20.50250053,25.90710068,33.1002388,38.79156113,43.4788208,50.22558975,54.33037949,57.32365036,58.91944122,66.90670776,71.05355072,69.68270874,64.59731293,62.74250031,66.49771118,67.84020233,63.3326683,54.13525009,47.52936172,46.25682068,46.96582031,,49.4693985,,47.65034103,,,,,,38.3146019,39.49966812,44.62115097,,,,,,,,52.59281921,,,,,,,,
Colombia,COL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,23.92880058,25.79771042,27.22159004,33.22417068,35.45674133,36.5160408,37.61072159,40.15008926,40.15605164,41.30355835,42.19347,43.09840012,44.30271149,44.35263824,46.24050903,47.41115189,52.17200089,52.96125031,53.37992096,53.52479935,,53.65937042,59.65871811,61.92026901,63.39955902,64.54894257,68.84364319,,73.86979675,74.12106323,73.08660126,,74.63543701,,79.10735321,82.86219788,86.28616333,89.21082306,90.78518677,95.26943207,97.54611969,99.15142822,95.40425873,96.14040375,94.9876709,94.7192688,95.01463318,95.73023224,97.50623322,100.8063126,
Comoros,COM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.598589897,,6.999149799,8.299369812,,,,,,,28.34196091,,,,,38.26137924,37.52991867,,,,,25.05009079,,25.92152023,,,,,33.5875206,,,36.27775955,40.06658173,44.00775146,,,,,,,,,59.98247147,61.09056854,,,55.51028824,59.46886063,,
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,12.4479599,,,,,,,,7.502520084,7.853050232,8.83479023,,11.07748032,,,14.99577045,17.20548058,18.55611992,21.04841042,,,,29.70416069,,,,,,68.67608643,66.16002655,68.89408112,69.25476074,68.24381256,71.01006317,81.88127899,81.73712921,84.27629852,83.99076843,86.94371033,89.97599792,93.03401184,96.65943146,95.14743805,94.72112274,93.6871109,92.64199066,88.15511322,88.99069214,
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,27.71346092,29.08234978,31.86551094,37.05358887,40.15887833,40.63137054,41.13473892,42.22080994,,46.29740906,46.97642899,46.73194885,45.89101028,43.65716934,42.22755051,40.96162033,41.85343933,42.36399078,42.12638092,42.54204178,43.48997879,44.58823013,46.68978119,47.64311981,48.8138504,50.0522995,49.48250961,50.49148178,57.91545105,63.20632935,62.05680084,66.85674286,68.09944153,,79.50946045,81.59253693,88.41921997,89.83688354,91.26712799,98.09201813,101.0797424,103.8047028,107.4916992,114.3926926,120.1272202,122.7865829,125.8161621,128.9296265,132.816925,141.3639832,142.0174866
Caribbean small states,CSS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,53.24058151,53.23218918,54.21620941,54.27919006,53.07466125,58.67573929,60.69837952,61.98862076,63.50006866,64.79660797,67.42381287,65.20014191,64.98127747,65.29386902,65.06976318,66.51821136,67.23362732,68.38021851,70.15486908,69.6486969,70.9283371,72.3927536,72.71666718,71.77268219,73.82099915,75.83141327,77.83463287,79.78856659,81.53540802,83.20175934,84.63253021,86.07202148,86.06886292,85.60649109,87.5091629,86.90830994,87.54515839,88.21269226,88.90109253,89.12342834,88.70922089,89.13944244,87.45800781,85.51246643,85.56195831,84.70343781,86.87854004,86.2769165,86.27732849,87.94976807,
Cuba,CUB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,24.51135063,22.68141937,25.19449997,29.78947067,36.29570007,47.33683014,56.59371185,60.33647156,66.26238251,78.1810379,79.5007782,80.89878082,79.01365662,81.64557648,82.46424103,83.44017029,84.29711151,85.53257751,87.54411316,88.02868652,88.44410706,87.18981171,84.02838135,78.47589111,75.55301666,80.08995819,80.32650757,,79.95445251,82.7508316,84.52781677,88.32048798,91.39070892,90.94702911,93.05297852,95.4187088,95.56481934,94.94477081,92.77957916,92.24871063,91.52572632,90.18881989,90.97796631,97.00200653,97.89115143,100.1145477,101.3091736,101.1372375,100.3396225,99.9485321
Curacao,CUW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.21237946,,,,,,,111.360878
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,80.98213959,100.4230118,105.6782303,113.3284836,100.1339569,96.29171753,,,74.00205231,101.7655716,,,,,,,,,,,,,,,,,,93.97116852,95.16457367,89.13043213,81.25650787,,81.57656097,80.80113983,79.38115692,78.18182373,80.25093842,,,81.15000153,82.15973663,83.62963104,,,,,77.03900909,,74.21875
